Time,Load,PV,Wind
10:32:00,0.977584918673487,0.6134835507975152,0.3430002502517471
10:33:00,0.970400597735502,0.6213942923626365,0.3430538666747663
10:34:00,0.9771251221334559,0.6293050339277579,0.34375246551241334
10:35:00,0.9748836140008046,0.6372157754928798,0.3437464799330553
10:36:00,0.9758032070808668,0.6451265170580013,0.34383727996031144
10:37:00,0.980343697913673,0.6530372586231228,0.3431159658543552
10:38:00,0.9786769354560606,0.6609480001882445,0.3421786700267943
10:39:00,0.9851715615839989,0.668858741753366,0.3403733311802591
10:40:00,0.9891947813092705,0.6767694833184874,0.33880131633887445
10:41:00,0.9793091556986034,0.6846802248836094,0.33749864953374953
10:42:00,0.9871831714466347,0.6925909664487306,0.3368702195717894
10:43:00,0.9822978332088051,0.7005017080138521,0.33598345391234924
10:44:00,0.970458072303006,0.708412449578974,0.33513543526086115
10:45:00,0.977067647565952,0.7163231911440955,0.3330653862362135
10:46:00,0.9677567676303236,0.7171933245637913,0.3309469103505406
10:47:00,0.9750560377033162,0.7180634579834874,0.3268006398313244
10:48:00,0.974193919190758,0.7189335914031831,0.3227666716533146
10:49:00,0.961377090637393,0.7198037248228789,0.3188982517738142
10:50:00,0.9672969710902924,0.720673858242575,0.31436445937464574
10:51:00,0.9591930570722454,0.7215439916622708,0.3097947803117089
10:52:00,0.9645956664176102,0.7224141250819666,0.3047055601544185
10:53:00,0.9716650382205873,0.7232842585016627,0.3011042608570809
10:54:00,0.9668946491177653,0.7241543919213584,0.29822358150461764
10:55:00,0.958445887694695,0.7250245253410542,0.2953728789184842
10:56:00,0.9720673601931145,0.7258946587607503,0.2924854067142798
10:57:00,0.9730444278406805,0.7267647921804461,0.28862778874614997
10:58:00,0.9798839013736421,0.7276349256001419,0.28372256611333635
10:59:00,0.9719524110581068,0.728505059019838,0.2799014151894074
11:00:00,0.9626415311224782,0.7293751924395337,0.2774367584508136
11:01:00,0.9637910224725558,0.7314361346692476,0.27497140065542724
11:02:00,0.9593080062072532,0.7334970768989614,0.27281459690907
11:03:00,0.9569515489395941,0.7355580191286752,0.27248249688646514
11:04:00,0.9617219380424162,0.7376189613583892,0.27257318916147816
11:05:00,0.9499971262716248,0.7396799035881031,0.27364154961036624
11:06:00,0.9491350077590666,0.741740845817817,0.2766037486125641
11:07:00,0.9431001781711591,0.7438017880475308,0.27917467093207915
11:08:00,0.950801770216679,0.7458627302772447,0.2808335924486083
11:09:00,0.9625840565549745,0.7479236725069585,0.2831074569154472
11:10:00,0.9506868210816714,0.7499846147366723,0.2849347413354013
11:11:00,0.9574113454796253,0.7520455569663862,0.2874246031908654
11:12:00,0.9564917523995631,0.7541064991961001,0.29216889344720953
11:13:00,0.9578711420196563,0.756167441425814,0.297155568945897
11:14:00,0.9643082935800907,0.7582283836555279,0.3017450003831181
11:15:00,0.9598827518822921,0.7602893258852418,0.30734709152439116
11:16:00,0.9680441404678429,0.7674007198688788,0.31388985593310526
11:17:00,0.960859819529858,0.7745121138525154,0.3224621166293884
11:18:00,0.9651704120926489,0.7816235078361524,0.33075996361095283
11:19:00,0.9624691074199665,0.7887349018197893,0.33843631365235655
11:20:00,0.9594804299097648,0.7958462958034264,0.3457989055308227
11:21:00,0.9588482096672222,0.802957689787063,0.3530932338774061
11:22:00,0.9581010402896719,0.8100690837707,0.36148315560291083
11:23:00,0.9552273119144779,0.8171804777543366,0.37135168807327273
11:24:00,0.9529858037818265,0.8242918717379736,0.3797355137983283
11:25:00,0.950399448244152,0.8314032657216106,0.3876420262669493
11:26:00,0.9564342778320591,0.8385146597052473,0.39572935621522415
11:27:00,0.9586757859647106,0.8456260536888843,0.4052765294215607
11:28:00,0.9620667854474395,0.8527374476725212,0.41311126006761933
11:29:00,0.9590781079372378,0.8598488416561579,0.42029160228914353
11:30:00,0.9626990056899821,0.866960235639795,0.4261300271953593
11:31:00,0.9647680901201219,0.8718770183438255,0.43180568626217747
11:32:00,0.9572963963446174,0.8767938010478563,0.4370746459551431
11:33:00,0.8844186447496982,0.8817105837518867,0.4426166520083521
11:34:00,0.8855106615322719,0.8866273664559177,0.44848790450039905
11:35:00,0.8756250359216046,0.8915441491599482,0.45491730638159383
11:36:00,0.87688947640669,0.8964609318639787,0.45965995513410496
11:37:00,0.8765446290016666,0.9013777145680092,0.46277957369365824
11:38:00,0.8695327317661934,0.90629449727204,0.46495588221100664
11:39:00,0.8694752571986896,0.9112112799760707,0.46639226769137515
11:40:00,0.8725214092763951,0.9161280626801012,0.46765524877896425
11:41:00,0.8728662566814184,0.921044845384132,0.46779912540276325
11:42:00,0.871142019656302,0.9259616280881624,0.4663405479391166
11:43:00,0.8680958675785964,0.9308784107921934,0.4631197851697199
11:44:00,0.8609115466406114,0.9357951934962239,0.45975699381842594
11:45:00,0.8623484108282085,0.9407119762002545,0.45708774977092936
11:46:00,0.8674636473360537,0.9402542999514898,0.45481591126586485
11:47:00,0.87688947640669,0.9397966237027253,0.4517417057886074
11:48:00,0.8794758319443645,0.939338947453961,0.4488442989118936
11:49:00,0.8736134260589689,0.9388812712051965,0.4467051984356882
11:50:00,0.8709695959537904,0.9384235949564319,0.44531880877992286
11:51:00,0.8604517501005805,0.9379659187076674,0.443819193278965
11:52:00,0.8651646646358986,0.9375082424589029,0.4408701815500203
11:53:00,0.8652221392034025,0.9370505662101385,0.43832298672419256
11:54:00,0.8632105293407667,0.936592889961374,0.4362996627797955
11:55:00,0.8606241738030921,0.9361352137126094,0.43500316597512373
11:56:00,0.8636703258807976,0.935677537463845,0.4322565390092827
11:57:00,0.8591298350479912,0.9352198612150805,0.42947143061719023
11:58:00,0.8613713431806426,0.934762184966316,0.42729990299769965
11:59:00,0.8653945629059141,0.9343045087175516,0.4250690179357268
12:00:00,0.8641301224208288,0.933846832468787,0.4232665601133866
12:01:00,0.8700500028737284,0.9361716340880456,0.4221958914371633
12:02:00,0.8680383930110925,0.9384964357073038,0.4208596415443472
12:03:00,0.8741306971665037,0.9408212373265625,0.4186453193469672
12:04:00,0.8748778665440542,0.9431460389458206,0.4160502181452757
12:05:00,0.8763147307316512,0.9454708405650792,0.4128151686853874
12:06:00,0.8694177826311857,0.9477956421843379,0.4093646155495317
12:07:00,0.8732111040864416,0.950120443803596,0.4056245529858082
12:08:00,0.8739582734639921,0.9524452454228547,0.40191110060764085
12:09:00,0.868843036956147,0.9547700470421131,0.3975879841065731
12:10:00,0.8679809184435887,0.9570948486613714,0.3924612890632223
12:11:00,0.859187309615495,0.95941965028063,0.3870867709386208
12:12:00,0.8697626300362089,0.9617444518998886,0.3812737703195109
12:13:00,0.8681533421461003,0.9640692535191467,0.3739811613119874
12:14:00,0.8732685786539456,0.9663940551384055,0.3666543899101457
12:15:00,0.8621185125581929,0.9687188567576639,0.3581576816428938
12:16:00,0.8689579860911546,0.9669304946471144,0.34931225421477424
12:17:00,0.8698201046037128,0.965142132536565,0.3408738294037255
12:18:00,0.8737283751939766,0.9633537704260154,0.3323180180762148
12:19:00,0.8036668774067475,0.961565408315466,0.3242746313927923
12:20:00,0.803436979136732,0.9597770462049166,0.31483852889136726
12:21:00,0.8007931490315535,0.9579886840943671,0.3057794500674379
12:22:00,0.8018276912466233,0.9562003219838175,0.296596341370666
